id,left,top,right,bottom,CTPRVN_CD,CTP_ENG_NM,CTP_KOR_NM,lon,lat
9756,1158112.527900000102818,1693197.949100000085309,1158612.527900000102818,1692697.949100000085309,"26",Busan,何魂堡开矫,129.2374374000,35.2216070200
9832,1158612.527900000102818,1711697.949100000085309,1159112.527900000102818,1711197.949100000085309,"26",Busan,何魂堡开矫,129.2511919000,35.3855326800
9833,1158612.527900000102818,1711197.949100000085309,1159112.527900000102818,1710697.949100000085309,"26",Busan,何魂堡开矫,129.2491467000,35.3813414700
9834,1158612.527900000102818,1710697.949100000085309,1159112.527900000102818,1710197.949100000085309,"26",Busan,何魂堡开矫,129.2488983000,35.3770610000
9835,1158612.527900000102818,1710197.949100000085309,1159112.527900000102818,1709697.949100000085309,"26",Busan,何魂堡开矫,129.2488011000,35.3725546600
9836,1158612.527900000102818,1709697.949100000085309,1159112.527900000102818,1709197.949100000085309,"26",Busan,何魂堡开矫,129.2487038000,35.3680483200
9837,1158612.527900000102818,1709197.949100000085309,1159112.527900000102818,1708697.949100000085309,"26",Busan,何魂堡开矫,129.2486066000,35.3635419800
9838,1158612.527900000102818,1708697.949100000085309,1159112.527900000102818,1708197.949100000085309,"26",Busan,何魂堡开矫,129.2485094000,35.3590356400
9839,1158612.527900000102818,1708197.949100000085309,1159112.527900000102818,1707697.949100000085309,"26",Busan,何魂堡开矫,129.2484123000,35.3545292900
9840,1158612.527900000102818,1707697.949100000085309,1159112.527900000102818,1707197.949100000085309,"26",Busan,何魂堡开矫,129.2483151000,35.3500229300
9841,1158612.527900000102818,1707197.949100000085309,1159112.527900000102818,1706697.949100000085309,"26",Busan,何魂堡开矫,129.2482180000,35.3455165800
9842,1158612.527900000102818,1706697.949100000085309,1159112.527900000102818,1706197.949100000085309,"26",Busan,何魂堡开矫,129.2481209000,35.3410102200
9843,1158612.527900000102818,1706197.949100000085309,1159112.527900000102818,1705697.949100000085309,"26",Busan,何魂堡开矫,129.2480238000,35.3365038500
9844,1158612.527900000102818,1705697.949100000085309,1159112.527900000102818,1705197.949100000085309,"26",Busan,何魂堡开矫,129.2479267000,35.3319974900
9845,1158612.527900000102818,1705197.949100000085309,1159112.527900000102818,1704697.949100000085309,"26",Busan,何魂堡开矫,129.2478297000,35.3274911100
9846,1158612.527900000102818,1704697.949100000085309,1159112.527900000102818,1704197.949100000085309,"26",Busan,何魂堡开矫,129.2477327000,35.3229847400
9847,1158612.527900000102818,1704197.949100000085309,1159112.527900000102818,1703697.949100000085309,"26",Busan,何魂堡开矫,129.2476357000,35.3184783600
9848,1158612.527900000102818,1703697.949100000085309,1159112.527900000102818,1703197.949100000085309,"26",Busan,何魂堡开矫,129.2475387000,35.3139719800
9849,1158612.527900000102818,1703197.949100000085309,1159112.527900000102818,1702697.949100000085309,"26",Busan,何魂堡开矫,129.2474418000,35.3094655900
9850,1158612.527900000102818,1702697.949100000085309,1159112.527900000102818,1702197.949100000085309,"26",Busan,何魂堡开矫,129.2473448000,35.3049592100
9851,1158612.527900000102818,1702197.949100000085309,1159112.527900000102818,1701697.949100000085309,"26",Busan,何魂堡开矫,129.2472479000,35.3004528100
9852,1158612.527900000102818,1701697.949100000085309,1159112.527900000102818,1701197.949100000085309,"26",Busan,何魂堡开矫,129.2471510000,35.2959464200
9853,1158612.527900000102818,1701197.949100000085309,1159112.527900000102818,1700697.949100000085309,"26",Busan,何魂堡开矫,129.2470542000,35.2914400200
9854,1158612.527900000102818,1700697.949100000085309,1159112.527900000102818,1700197.949100000085309,"26",Busan,何魂堡开矫,129.2469573000,35.2869336100
9855,1158612.527900000102818,1700197.949100000085309,1159112.527900000102818,1699697.949100000085309,"26",Busan,何魂堡开矫,129.2468605000,35.2824272100
9856,1158612.527900000102818,1699697.949100000085309,1159112.527900000102818,1699197.949100000085309,"26",Busan,何魂堡开矫,129.2467637000,35.2779208000
9857,1158612.527900000102818,1699197.949100000085309,1159112.527900000102818,1698697.949100000085309,"26",Busan,何魂堡开矫,129.2466124000,35.2737799300
9858,1158612.527900000102818,1698697.949100000085309,1159112.527900000102818,1698197.949100000085309,"26",Busan,何魂堡开矫,129.2444483000,35.2687779300
9859,1158612.527900000102818,1698197.949100000085309,1159112.527900000102818,1697697.949100000085309,"26",Busan,何魂堡开矫,129.2438364000,35.2665291200
9860,1158612.527900000102818,1697697.949100000085309,1159112.527900000102818,1697197.949100000085309,"26",Busan,何魂堡开矫,129.2464230000,35.2586276400
9861,1158612.527900000102818,1697197.949100000085309,1159112.527900000102818,1696697.949100000085309,"26",Busan,何魂堡开矫,129.2462800000,35.2553886900
9862,1158612.527900000102818,1696697.949100000085309,1159112.527900000102818,1696197.949100000085309,"26",Busan,何魂堡开矫,129.2461695000,35.2508687000
9863,1158612.527900000102818,1696197.949100000085309,1159112.527900000102818,1695697.949100000085309,"26",Busan,何魂堡开矫,129.2458856000,35.2466082700
9864,1158612.527900000102818,1695697.949100000085309,1159112.527900000102818,1695197.949100000085309,"26",Busan,何魂堡开矫,129.2453607000,35.2413335700
9865,1158612.527900000102818,1695197.949100000085309,1159112.527900000102818,1694697.949100000085309,"26",Busan,何魂堡开矫,129.2448681000,35.2387287100
9866,1158612.527900000102818,1694697.949100000085309,1159112.527900000102818,1694197.949100000085309,"26",Busan,何魂堡开矫,129.2438163000,35.2327368100
9867,1158612.527900000102818,1694197.949100000085309,1159112.527900000102818,1693697.949100000085309,"26",Busan,何魂堡开矫,129.2437735000,35.2304273300
9945,1159112.527900000102818,1711697.949100000085309,1159612.527900000102818,1711197.949100000085309,"26",Busan,何魂堡开矫,129.2538933000,35.3849395500
9946,1159112.527900000102818,1711197.949100000085309,1159612.527900000102818,1710697.949100000085309,"26",Busan,何魂堡开矫,129.2544980000,35.3814875300
9947,1159112.527900000102818,1710697.949100000085309,1159612.527900000102818,1710197.949100000085309,"26",Busan,何魂堡开矫,129.2544004000,35.3769812100
9948,1159112.527900000102818,1710197.949100000085309,1159612.527900000102818,1709697.949100000085309,"26",Busan,何魂堡开矫,129.2543029000,35.3724748900
9949,1159112.527900000102818,1709697.949100000085309,1159612.527900000102818,1709197.949100000085309,"26",Busan,何魂堡开矫,129.2542053000,35.3679685600
9950,1159112.527900000102818,1709197.949100000085309,1159612.527900000102818,1708697.949100000085309,"26",Busan,何魂堡开矫,129.2541078000,35.3634622300
9951,1159112.527900000102818,1708697.949100000085309,1159612.527900000102818,1708197.949100000085309,"26",Busan,何魂堡开矫,129.2540103000,35.3589559000
9952,1159112.527900000102818,1708197.949100000085309,1159612.527900000102818,1707697.949100000085309,"26",Busan,何魂堡开矫,129.2539129000,35.3544495700
9953,1159112.527900000102818,1707697.949100000085309,1159612.527900000102818,1707197.949100000085309,"26",Busan,何魂堡开矫,129.2538154000,35.3499432300
9954,1159112.527900000102818,1707197.949100000085309,1159612.527900000102818,1706697.949100000085309,"26",Busan,何魂堡开矫,129.2537180000,35.3454368800
9955,1159112.527900000102818,1706697.949100000085309,1159612.527900000102818,1706197.949100000085309,"26",Busan,何魂堡开矫,129.2536206000,35.3409305400
9956,1159112.527900000102818,1706197.949100000085309,1159612.527900000102818,1705697.949100000085309,"26",Busan,何魂堡开矫,129.2535232000,35.3364241900
9957,1159112.527900000102818,1705697.949100000085309,1159612.527900000102818,1705197.949100000085309,"26",Busan,何魂堡开矫,129.2534258000,35.3319178300
9958,1159112.527900000102818,1705197.949100000085309,1159612.527900000102818,1704697.949100000085309,"26",Busan,何魂堡开矫,129.2533285000,35.3274114700
9959,1159112.527900000102818,1704697.949100000085309,1159612.527900000102818,1704197.949100000085309,"26",Busan,何魂堡开矫,129.2532312000,35.3229051100
9960,1159112.527900000102818,1704197.949100000085309,1159612.527900000102818,1703697.949100000085309,"26",Busan,何魂堡开矫,129.2531339000,35.3183987500
9961,1159112.527900000102818,1703697.949100000085309,1159612.527900000102818,1703197.949100000085309,"26",Busan,何魂堡开矫,129.2530366000,35.3138923800
9962,1159112.527900000102818,1703197.949100000085309,1159612.527900000102818,1702697.949100000085309,"26",Busan,何魂堡开矫,129.2529393000,35.3093860100
9963,1159112.527900000102818,1702697.949100000085309,1159612.527900000102818,1702197.949100000085309,"26",Busan,何魂堡开矫,129.2528421000,35.3048796300
9964,1159112.527900000102818,1702197.949100000085309,1159612.527900000102818,1701697.949100000085309,"26",Busan,何魂堡开矫,129.2527449000,35.3003732500
9965,1159112.527900000102818,1701697.949100000085309,1159612.527900000102818,1701197.949100000085309,"26",Busan,何魂堡开矫,129.2526477000,35.2958668700
9966,1159112.527900000102818,1701197.949100000085309,1159612.527900000102818,1700697.949100000085309,"26",Busan,何魂堡开矫,129.2525505000,35.2913604800
9967,1159112.527900000102818,1700697.949100000085309,1159612.527900000102818,1700197.949100000085309,"26",Busan,何魂堡开矫,129.2524534000,35.2868540900
9968,1159112.527900000102818,1700197.949100000085309,1159612.527900000102818,1699697.949100000085309,"26",Busan,何魂堡开矫,129.2523562000,35.2823477000
9969,1159112.527900000102818,1699697.949100000085309,1159612.527900000102818,1699197.949100000085309,"26",Busan,何魂堡开矫,129.2522591000,35.2778413000
9970,1159112.527900000102818,1699197.949100000085309,1159612.527900000102818,1698697.949100000085309,"26",Busan,何魂堡开矫,129.2519356000,35.2736988400
9971,1159112.527900000102818,1698697.949100000085309,1159612.527900000102818,1698197.949100000085309,"26",Busan,何魂堡开矫,129.2517369000,35.2710677000
9973,1159112.527900000102818,1697697.949100000085309,1159612.527900000102818,1697197.949100000085309,"26",Busan,何魂堡开矫,129.2505370000,35.2584941000
9974,1159112.527900000102818,1697197.949100000085309,1159612.527900000102818,1696697.949100000085309,"26",Busan,何魂堡开矫,129.2502438000,35.2553454800
9975,1159112.527900000102818,1696697.949100000085309,1159612.527900000102818,1696197.949100000085309,"26",Busan,何魂堡开矫,129.2506471000,35.2506312300
9976,1159112.527900000102818,1696197.949100000085309,1159612.527900000102818,1695697.949100000085309,"26",Busan,何魂堡开矫,129.2506965000,35.2465173100
9977,1159112.527900000102818,1695697.949100000085309,1159612.527900000102818,1695197.949100000085309,"26",Busan,何魂堡开矫,129.2500134000,35.2439854800
10058,1159612.527900000102818,1711697.949100000085309,1160112.527900000102818,1711197.949100000085309,"26",Busan,何魂堡开矫,129.2607100000,35.3842577000
10059,1159612.527900000102818,1711197.949100000085309,1160112.527900000102818,1710697.949100000085309,"26",Busan,何魂堡开矫,129.2600005000,35.3814074800
10060,1159612.527900000102818,1710697.949100000085309,1160112.527900000102818,1710197.949100000085309,"26",Busan,何魂堡开矫,129.2599026000,35.3769011700
10061,1159612.527900000102818,1710197.949100000085309,1160112.527900000102818,1709697.949100000085309,"26",Busan,何魂堡开矫,129.2598047000,35.3723948700
10062,1159612.527900000102818,1709697.949100000085309,1160112.527900000102818,1709197.949100000085309,"26",Busan,何魂堡开矫,129.2597069000,35.3678885500
10063,1159612.527900000102818,1709197.949100000085309,1160112.527900000102818,1708697.949100000085309,"26",Busan,何魂堡开矫,129.2596090000,35.3633822400
10064,1159612.527900000102818,1708697.949100000085309,1160112.527900000102818,1708197.949100000085309,"26",Busan,何魂堡开矫,129.2595112000,35.3588759200
10065,1159612.527900000102818,1708197.949100000085309,1160112.527900000102818,1707697.949100000085309,"26",Busan,何魂堡开矫,129.2594135000,35.3543696000
10066,1159612.527900000102818,1707697.949100000085309,1160112.527900000102818,1707197.949100000085309,"26",Busan,何魂堡开矫,129.2593157000,35.3498632700
10067,1159612.527900000102818,1707197.949100000085309,1160112.527900000102818,1706697.949100000085309,"26",Busan,何魂堡开矫,129.2592180000,35.3453569400
10068,1159612.527900000102818,1706697.949100000085309,1160112.527900000102818,1706197.949100000085309,"26",Busan,何魂堡开矫,129.2591203000,35.3408506100
10069,1159612.527900000102818,1706197.949100000085309,1160112.527900000102818,1705697.949100000085309,"26",Busan,何魂堡开矫,129.2590226000,35.3363442700
10070,1159612.527900000102818,1705697.949100000085309,1160112.527900000102818,1705197.949100000085309,"26",Busan,何魂堡开矫,129.2589249000,35.3318379300
10071,1159612.527900000102818,1705197.949100000085309,1160112.527900000102818,1704697.949100000085309,"26",Busan,何魂堡开矫,129.2588272000,35.3273315800
10072,1159612.527900000102818,1704697.949100000085309,1160112.527900000102818,1704197.949100000085309,"26",Busan,何魂堡开矫,129.2587296000,35.3228252300
10073,1159612.527900000102818,1704197.949100000085309,1160112.527900000102818,1703697.949100000085309,"26",Busan,何魂堡开矫,129.2586320000,35.3183188800
10074,1159612.527900000102818,1703697.949100000085309,1160112.527900000102818,1703197.949100000085309,"26",Busan,何魂堡开矫,129.2584740000,35.3137793700
10075,1159612.527900000102818,1703197.949100000085309,1160112.527900000102818,1702697.949100000085309,"26",Busan,何魂堡开矫,129.2580723000,35.3094520000
10076,1159612.527900000102818,1702697.949100000085309,1160112.527900000102818,1702197.949100000085309,"26",Busan,何魂堡开矫,129.2572026000,35.3046846000
10077,1159612.527900000102818,1702197.949100000085309,1160112.527900000102818,1701697.949100000085309,"26",Busan,何魂堡开矫,129.2577335000,35.3002557000
10078,1159612.527900000102818,1701697.949100000085309,1160112.527900000102818,1701197.949100000085309,"26",Busan,何魂堡开矫,129.2580904000,35.2957717800
10079,1159612.527900000102818,1701197.949100000085309,1160112.527900000102818,1700697.949100000085309,"26",Busan,何魂堡开矫,129.2575366000,35.2915446100
10080,1159612.527900000102818,1700697.949100000085309,1160112.527900000102818,1700197.949100000085309,"26",Busan,何魂堡开矫,129.2567740000,35.2865236100
10081,1159612.527900000102818,1700197.949100000085309,1160112.527900000102818,1699697.949100000085309,"26",Busan,何魂堡开矫,129.2570443000,35.2831022900
10082,1159612.527900000102818,1699697.949100000085309,1160112.527900000102818,1699197.949100000085309,"26",Busan,何魂堡开矫,129.2552774000,35.2776690600
10083,1159612.527900000102818,1699197.949100000085309,1160112.527900000102818,1698697.949100000085309,"26",Busan,何魂堡开矫,129.2551583000,35.2750537500
10171,1160112.527900000102818,1711697.949100000085309,1160612.527900000102818,1711197.949100000085309,"26",Busan,何魂堡开矫,129.2645278000,35.3849964900
